file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.930000,0 days 00:00:02.950000,1.1214803,3.5521765,1.5912524,0.0005972187,0.015810365,0.5528002,33.122524,-34.90181,47.54697,42.16296,0.0,0.0,0.0,0.0,0.0,0.0,1052.8453,617.8052,-201.0,1984.9425,963.0422,-201.0,3012.6504,856.0423,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.940000,0 days 00:00:02.960000,0.8205531,2.342043,0.7058014,-0.000734811,0.020337543,0.5803842,33.73151,-35.30159,55.05766,39.76114,0.0,0.0,0.0,0.0,0.0,0.0,1046.2296,582.8225,-201.0,1966.3378,948.3684,-201.0,2973.9446,1029.0481,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.950000,0 days 00:00:02.970000,0.51079035,1.2333356,2.8013752,-0.0013208619,0.023099177,0.42896938,31.932772,-33.44142,60.477406,35.950584,0.0,0.0,0.0,0.0,0.0,0.0,1049.4961,560.75305,-201.0,1968.1113,971.83026,-201.0,2982.2942,1056.381,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.960000,0 days 00:00:02.980000,0.2800879,2.0393345,6.2541885,0.018413702,0.02853518,0.28025353,29.51612,-35.23545,56.84473,30.272905,0.0,0.0,0.0,0.0,0.0,0.0,1048.4188,515.4316,-201.0,1988.9677,956.8579,-201.0,2964.4631,819.72925,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.970000,0 days 00:00:02.990000,0.18040478,2.5776675,7.17128,0.041254714,0.024187,0.10461131,31.680792,-38.50342,52.565357,25.515303,0.0,0.0,0.0,0.0,0.0,0.0,1062.5498,506.1121,-201.0,2018.9064,958.52026,-201.0,2982.1252,642.1592,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.980000,0 days 00:00:03,0.1512133,3.6453543,6.876059,0.050533503,0.026567072,0.035240985,33.504993,-42.349667,46.52211,26.117067,0.0,0.0,0.0,0.0,0.0,0.0,1057.9415,518.63684,-201.0,2034.1093,947.60376,-201.0,2974.0935,675.309,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.990000,0 days 00:00:03.010000,0.17981966,6.1804805,3.9353313,0.07381309,0.023296392,0.039345328,34.124046,-50.060974,37.492023,18.77431,0.0,0.0,0.0,0.0,0.0,0.0,769.87555,906.7759,-201.0,1767.5287,1105.251,-201.0,2684.2957,874.16846,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03,0 days 00:00:03.020000,0.30462372,11.015652,4.027144,0.07353597,0.027929187,0.107759275,29.982431,-59.510605,26.408129,11.135564,0.0,0.0,0.0,0.0,0.0,0.0,829.7071,1175.6847,-201.0,1825.9365,1190.9208,-201.0,2762.658,883.74347,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.010000,0 days 00:00:03.030000,0.45589352,15.046463,7.118042,0.07190768,0.022884259,0.16698723,30.051361,-69.44788,23.10745,-1.7391925,0.0,0.0,0.0,0.0,0.0,0.0,829.22504,1248.6776,-201.0,1813.7316,1260.0958,-201.0,2806.9421,897.0625,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.020000,0 days 00:00:03.040000,0.5134475,13.238355,9.492749,0.04511659,0.019398473,0.24317388,31.116735,-64.128746,29.337296,-0.78651446,0.0,0.0,0.0,0.0,0.0,0.0,1125.2277,982.09735,-201.0,2097.5986,1140.5219,-201.0,3133.9834,689.5446,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.030000,0 days 00:00:03.050000,0.45669445,9.844099,9.327943,0.034568775,0.019878099,0.2057576,33.419193,-56.80583,37.963432,3.098109,0.0,0.0,0.0,0.0,0.0,0.0,1061.5671,884.222,-201.0,2083.8857,1205.8436,-201.0,3028.0364,1314.3711,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.040000,0 days 00:00:03.060000,0.3864133,6.328894,5.7694793,0.040545415,0.022127977,0.16455562,33.001034,-49.74748,40.536037,7.1504574,0.0,0.0,0.0,0.0,0.0,0.0,1063.2173,874.08075,-201.0,2110.0867,1187.491,-201.0,2981.207,1710.9408,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.050000,0 days 00:00:03.070000,0.40059292,3.681515,5.2047668,0.043174412,0.01922324,0.11113215,34.936337,-46.389008,32.181293,5.2729025,0.0,0.0,0.0,0.0,0.0,0.0,1036.3247,959.3511,-201.0,2090.546,1191.8011,-201.0,2968.4446,1723.4321,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.060000,0 days 00:00:03.080000,0.64745754,0.5573334,8.862234,0.050181855,0.0069172867,0.32115808,37.867867,-39.423695,18.00682,2.7261188,0.0,0.0,0.0,0.0,0.0,0.0,810.40424,1083.0284,-201.0,1806.68,1092.3004,-201.0,2762.832,1200.6737,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.070000,0 days 00:00:03.090000,1.0284786,-2.1357968,14.369607,0.043305587,-0.0036108724,0.6402475,43.432705,-33.859913,8.414613,-1.0123366,0.0,0.0,0.0,0.0,0.0,0.0,698.61786,1420.5028,-130.39339,1610.1313,1116.3734,-131.35962,2597.3406,804.0196,-136.94963
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.080000,0 days 00:00:03.100000,1.4055638,-3.1827686,19.18714,0.050482333,-0.009205704,0.80928445,43.38283,-26.775406,2.2974746,-2.205512,19.854849,0.0,0.21229604,1.0143616,-0.50723195,15.939251,472.96988,1516.4183,-60.97501,1340.6953,1077.0751,-62.225643,2337.5088,843.94775,-73.06849
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.090000,0 days 00:00:03.110000,1.5358657,-4.08146,21.938501,0.04963194,-0.014232032,0.7715313,46.310425,-25.026413,1.9278396,-10.417984,19.696815,0.0,0.66665906,0.6193697,-0.9473955,16.44123,469.6798,1490.2721,9.330574,1318.7905,1038.6669,7.555555,2367.1924,789.30255,-9.815375
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.100000,0 days 00:00:03.120000,1.5078965,-4.994688,21.966406,0.05077805,-0.02007333,0.59071463,43.542236,-19.278145,-5.03005,-13.283848,19.414114,0.023364164,0.9748816,0.052780587,-1.7031192,18.09907,348.5217,1338.1332,9.293381,1224.8829,976.0196,8.089165,2305.7366,772.3995,-11.902145
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.110000,0 days 00:00:03.130000,1.3564596,-6.175575,23.620422,0.047124833,-0.028098458,0.5642051,48.28232,-20.365797,-4.8918967,-19.467493,19.243607,0.023364164,1.3561743,-0.14598408,-2.2626572,19.134758,618.1381,1292.6771,-60.125,1632.4948,1035.3804,-61.04481,2718.5537,861.1025,-75.78328
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.120000,0 days 00:00:03.140000,1.1788988,-5.7435365,25.36392,0.05145419,-0.031741697,0.55767554,50.639515,-21.407204,-5.8476796,-21.295639,0.0,0.0,0.0,0.0,0.0,0.0,577.9546,1351.0515,-130.43059,1599.5953,1034.9755,-130.826,2676.8777,888.8138,-139.03639
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.130000,0 days 00:00:03.150000,0.97492355,-6.0677,28.897848,0.05537371,-0.033330467,0.5974228,55.17072,-22.325544,-5.139874,-21.297617,0.0,0.0,0.0,0.0,0.0,0.0,825.472,1344.8511,-201.0,1906.9053,1177.3524,-201.0,2960.2195,910.53033,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.140000,0 days 00:00:03.160000,0.7971661,-6.3916,24.70801,0.04429334,-0.024279715,0.6332887,56.287506,-27.209137,3.099805,-10.963036,0.0,0.0,0.0,0.0,0.0,0.0,588.5344,1508.5089,-131.02017,1493.3799,1291.608,-135.57484,2503.6436,861.9101,-134.53786
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.150000,0 days 00:00:03.170000,0.66054624,-8.460258,20.76461,0.03186758,-0.017133782,0.49053183,53.941303,-26.883928,12.059529,4.320824,17.2373,0.0,0.38699523,1.6168605,-3.7372565,14.540913,599.2586,1532.9897,-60.790848,1545.1581,1327.1378,-73.351105,2483.8333,896.0007,-67.56192
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.160000,0 days 00:00:03.180000,0.51845556,-10.407984,17.4159,0.019557217,-0.009569173,0.3538278,53.89452,-30.47055,27.213785,14.506958,17.015974,0.0,0.71129656,1.1917642,-3.5280106,20.724453,572.8049,1438.1464,3.2837956,1470.5511,1100.7743,-6.355522,2461.6301,862.8897,-6.6835766
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.170000,0 days 00:00:03.190000,0.42808387,-12.656461,19.017317,0.0118138455,-0.011506992,0.16487819,48.56703,-19.842443,30.059052,19.954292,16.819864,0.03318277,0.87344724,1.0001854,-3.4756694,23.682407,541.81934,1305.0089,-66.69604,1543.0458,889.63055,-71.78068,2478.9016,882.15375,-73.14571
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.180000,0 days 00:00:03.200000,0.3731885,-13.6310425,19.164331,0.011554036,-0.011091933,0.14675109,50.25581,-19.797754,37.513855,19.702118,0.0,0.0,0.0,0.0,0.0,0.0,563.0198,1174.9413,-136.92535,1572.4921,781.6707,-134.00441,2496.2053,832.9836,-140.12166
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.190000,0 days 00:00:03.210000,0.33891892,-14.292768,18.459229,0.015995556,-0.014252596,0.14982592,45.492046,-11.158985,33.578728,22.579462,0.0,0.0,0.0,0.0,0.0,0.0,338.20493,1328.2709,-201.0,1459.4764,855.0908,-201.0,2246.3794,1139.0055,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.200000,0 days 00:00:03.220000,0.2893608,-15.988713,20.127924,0.0133642545,-0.010644506,0.16753905,45.709873,-8.764333,33.02138,23.023928,0.0,0.0,0.0,0.0,0.0,0.0,550.12396,1284.1581,-201.0,1620.7845,828.63116,-201.0,2582.8594,1083.3722,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.210000,0 days 00:00:03.230000,0.2155654,-20.265776,24.093618,-0.00025217235,-0.005155888,0.14876334,44.22826,-0.24223387,29.908972,21.786766,0.0,0.0,0.0,0.0,0.0,0.0,546.08514,1412.0615,-201.0,1552.2628,1056.0479,-201.0,2534.8801,1056.6259,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.220000,0 days 00:00:03.240000,0.19256204,-19.748255,27.760504,0.011304646,-0.0059265196,0.13261046,46.295864,0.008781195,21.847961,11.336845,0.0,0.0,0.0,0.0,0.0,0.0,742.48724,1207.5175,-201.0,1697.5416,944.3936,-201.0,2800.573,743.2397,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.230000,0 days 00:00:03.250000,0.25929892,-17.629547,30.379984,0.038522333,-0.013636708,0.18558054,53.14958,-7.8237405,18.150764,-6.2601357,0.0,0.0,0.0,0.0,0.0,0.0,736.6967,1124.0436,-201.0,1773.8754,1018.79517,-201.0,2739.6064,810.29736,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.240000,0 days 00:00:03.260000,0.4033527,-12.84756,32.27846,0.08081544,-0.035794884,0.31977406,55.177643,-13.050038,3.1981533,-21.058622,0.0,0.0,0.0,0.0,0.0,0.0,918.0207,928.88446,-201.0,2073.6624,838.56866,-201.0,3083.027,864.3374,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.250000,0 days 00:00:03.270000,0.5233585,-12.454417,36.87459,0.08687097,-0.04564018,0.44632414,58.8084,-20.098475,1.6150494,-35.44739,0.0,0.0,0.0,0.0,0.0,0.0,941.0818,971.5163,-201.0,2195.4788,970.467,-201.0,3217.962,1018.3677,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.260000,0 days 00:00:03.280000,0.62799054,-12.302177,37.880802,0.089407325,-0.05431822,0.5071512,55.3219,-17.039156,-8.211492,-38.30673,0.0,0.0,0.0,0.0,0.0,0.0,944.139,1022.8432,-201.0,2164.021,1049.2711,-201.0,3241.9656,1038.9662,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.270000,0 days 00:00:03.290000,0.58712393,-11.980716,39.124073,0.0777163,-0.05484586,0.5026929,54.23704,-18.267187,-7.6038384,-44.183765,0.0,0.0,0.0,0.0,0.0,0.0,706.3277,1229.4014,-201.0,1836.582,1073.936,-201.0,2959.669,969.5319,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.280000,0 days 00:00:03.300000,0.52413964,-10.260319,33.12969,0.07338194,-0.04886505,0.50855654,48.881832,-14.326995,-13.445813,-35.82721,0.0,0.0,0.0,0.0,0.0,0.0,685.4003,1218.9438,-201.0,1737.7601,1002.52325,-201.0,2867.077,919.20245,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.290000,0 days 00:00:03.310000,0.43653706,-8.2621565,32.645,0.065688275,-0.04726081,0.43446255,50.38589,-15.811894,-12.923852,-35.663883,0.0,0.0,0.0,0.0,0.0,0.0,742.7649,1196.7089,-201.0,1840.105,888.7656,-201.0,2971.8396,886.66986,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.300000,0 days 00:00:03.320000,0.36254588,-5.7915096,30.528452,0.06943128,-0.03885153,0.3869411,44.670475,-10.6149435,-20.354578,-29.727804,0.0,0.0,0.0,0.0,0.0,0.0,775.24493,1204.3844,-201.0,1856.9491,930.4534,-130.24706,2956.6904,941.54913,-135.35326
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.310000,0 days 00:00:03.330000,0.31550017,-4.404514,28.932001,0.06946734,-0.03473403,0.2347455,45.1004,-17.41799,-19.7783,-28.41685,32.879887,0.0,1.726199,-1.185416,-14.374878,6.136942,817.91925,1272.5312,0.0,1910.4637,1028.8467,-64.904,2951.194,1009.0425,-69.37342
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.320000,0 days 00:00:03.340000,0.25533804,-5.36582,23.677206,0.07703257,-0.028493091,0.16844238,41.09975,-22.539316,-17.868967,-24.66393,32.80338,0.0,1.726199,-1.0157262,-16.086878,4.8573985,771.6973,1301.7706,20.096182,1817.7965,972.3422,3.6144133,2824.4329,882.6069,-3.0163386
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.330000,0 days 00:00:03.350000,0.27570716,-9.208692,21.369795,0.06492239,-0.03000322,0.11653461,42.070766,-35.48443,-13.463859,-26.26889,32.741768,0.0,1.726199,-0.69634384,-17.289581,3.7089033,991.7756,1087.2642,-53.602543,2075.346,856.043,-67.13853,3039.5125,795.813,-68.66309
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.340000,0 days 00:00:03.360000,0.27669558,-11.842846,21.134521,0.062507264,-0.035991464,0.13566197,41.397068,-38.47117,-12.030479,-28.872877,0.0,0.0,0.0,0.0,0.0,0.0,940.7857,1037.4916,-126.92727,1972.6206,727.75934,-132.48158,2950.928,639.68524,-134.64293
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.350000,0 days 00:00:03.370000,0.24798544,-9.642282,21.941254,0.059029747,-0.029635862,0.1450844,38.22719,-40.04196,-15.899409,-30.306665,0.0,0.0,0.0,0.0,0.0,0.0,967.2168,1015.42413,-201.0,1991.3434,775.1582,-201.0,2959.9727,614.23846,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.360000,0 days 00:00:03.380000,0.19816275,-6.44437,19.506746,0.069731496,-0.02056375,0.10350289,37.91687,-39.293888,-13.666897,-28.147446,0.0,0.0,0.0,0.0,0.0,0.0,969.9673,997.55194,-201.0,1978.1066,782.0809,-201.0,2948.1943,604.5682,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.370000,0 days 00:00:03.390000,0.16697407,-3.9662673,15.484028,0.068827786,-0.010207566,0.06448966,38.66489,-39.892834,-6.3591805,-24.994513,0.0,0.0,0.0,0.0,0.0,0.0,978.3269,1027.1356,-201.0,2013.5522,782.40594,-201.0,2998.5125,616.19025,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.380000,0 days 00:00:03.400000,0.15107115,-2.5722878,9.698775,0.05669171,-0.0015461277,0.03891017,39.960724,-39.200817,5.8076153,-16.714924,0.0,0.0,0.0,0.0,0.0,0.0,933.0254,983.02765,-201.0,1968.6652,735.06903,-201.0,2956.7888,675.39105,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.390000,0 days 00:00:03.410000,0.13263345,-0.602451,5.790993,0.05199043,0.005074158,0.032391846,38.68317,-39.680477,11.3371935,-12.113599,0.0,0.0,0.0,0.0,0.0,0.0,941.73346,1001.56525,-201.0,1997.064,728.3642,-201.0,2999.7715,696.2441,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.400000,0 days 00:00:03.420000,0.10857733,1.7501884,8.847638,0.034798443,0.008492813,0.024122998,37.806217,-40.072742,12.966412,-12.197174,0.0,0.0,0.0,0.0,0.0,0.0,920.66974,1014.72394,-201.0,2010.9736,725.83295,-201.0,3030.7102,702.0524,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.410000,0 days 00:00:03.430000,0.09919915,1.0087196,12.967732,0.042532127,0.0043413886,0.01812602,38.95588,-43.308025,7.740288,-19.212439,0.0,0.0,0.0,0.0,0.0,0.0,960.5771,1068.0729,-201.0,2042.7676,789.57007,-201.0,3099.16,681.8426,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.420000,0 days 00:00:03.440000,0.09246617,1.3119355,17.090063,0.039997987,0.004739906,0.016270144,42.468994,-41.508137,5.0429034,-18.822647,0.0,0.0,0.0,0.0,0.0,0.0,966.71515,1171.285,-201.0,2078.8474,877.5957,-201.0,3160.6404,748.9927,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.430000,0 days 00:00:03.450000,0.091727786,-1.300639,16.234,0.07181718,0.003746828,0.014601656,43.3876,-40.12123,-0.81941223,-18.638544,0.0,0.0,0.0,0.0,0.0,0.0,998.0312,1181.9945,-201.0,2038.682,1011.9067,-201.0,3117.326,787.4592,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.440000,0 days 00:00:03.460000,0.08493743,-3.4158878,17.545113,0.08800588,-0.002596234,0.013864937,43.998337,-36.577583,-2.1692686,-18.692772,0.0,0.0,0.0,0.0,0.0,0.0,952.8222,1241.1127,-201.0,1995.1027,1002.8896,-201.0,3107.5789,770.197,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.450000,0 days 00:00:03.470000,0.08328726,-8.386693,19.125984,0.08759678,-0.010657054,0.0149441855,41.99109,-35.394,-5.0153604,-24.20095,0.0,0.0,0.0,0.0,0.0,0.0,901.6418,1192.7899,-201.0,1899.849,924.4333,-201.0,3046.3386,677.13495,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.460000,0 days 00:00:03.480000,0.07478788,-10.628475,22.21483,0.07926536,-0.011511584,0.016128302,41.14603,-32.670597,-3.4561484,-25.871187,0.0,0.0,0.0,0.0,0.0,0.0,823.8638,1322.1749,-201.0,1874.5698,961.0046,-201.0,3013.739,668.8962,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.470000,0 days 00:00:03.490000,0.06416125,-13.195004,24.620972,0.06336319,-0.012492556,0.014365095,38.896366,-28.944832,-3.663007,-27.62179,0.0,0.0,0.0,0.0,0.0,0.0,809.68646,1298.281,-201.0,1858.4629,968.44293,-201.0,2967.5593,650.4053,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.480000,0 days 00:00:03.500000,0.052591085,-13.309909,22.917442,0.06321549,-0.013613303,0.010684119,38.254097,-24.509224,2.307408,-26.849932,0.0,0.0,0.0,0.0,0.0,0.0,726.73926,1357.2552,-201.0,1958.3696,1001.2088,-201.0,3053.432,884.34863,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.490000,0 days 00:00:03.510000,0.04479305,-13.048718,19.462843,0.060329095,-0.016390027,0.007225188,36.353424,-20.537546,7.527193,-25.092478,0.0,0.0,0.0,0.0,0.0,0.0,626.3132,1240.5995,-201.0,1794.2339,1026.142,-201.0,2809.947,887.24005,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.500000,0 days 00:00:03.520000,0.039457496,-11.813774,16.264906,0.053813297,-0.014538546,0.005267151,35.759537,-17.350521,15.088993,-19.166647,0.0,0.0,0.0,0.0,0.0,0.0,493.2262,1307.6902,-201.0,1665.5967,1336.6381,-201.0,2516.659,1085.2543,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.510000,0 days 00:00:03.530000,0.03398736,-10.63216,15.787381,0.04535289,-0.0053940266,0.0038707063,34.25089,-15.243217,21.220053,-13.746449,0.0,0.0,0.0,0.0,0.0,0.0,572.732,1282.1422,-201.0,1556.6097,1381.877,-201.0,2313.1047,961.69147,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.520000,0 days 00:00:03.540000,0.0316256,-10.084934,16.703896,0.03084861,-0.0017748029,0.002436551,33.39514,-14.727806,24.634348,-10.786621,0.0,0.0,0.0,0.0,0.0,0.0,572.95465,1481.8422,-201.0,1495.8232,1558.961,-201.0,2264.5273,1131.5634,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.530000,0 days 00:00:03.550000,0.028851138,-9.257949,16.580244,0.033461705,0.0027584166,0.0023984176,28.434729,-9.564355,21.673689,-10.53175,0.0,0.0,0.0,0.0,0.0,0.0,541.74005,1556.5166,-201.0,1374.5214,1423.627,-201.0,2266.5168,1083.6351,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.540000,0 days 00:00:03.560000,0.018844325,-5.785544,10.709622,0.06065479,0.026097849,0.002543919,17.251104,-4.8751426,12.089854,-6.8910904,0.0,0.0,0.0,0.0,0.0,0.0,403.24252,1706.1147,-201.0,1175.627,1617.5415,-201.0,2094.2102,1181.4277,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.550000,0 days 00:00:03.570000,0.009073016,-2.9010656,5.3109984,0.08967626,0.051738944,0.0016659686,6.695492,0.5543308,3.904023,-3.533079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.560000,0 days 00:00:03.580000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0009465586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.570000,0 days 00:00:03.590000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.580000,0 days 00:00:03.600000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.590000,0 days 00:00:03.610000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.600000,0 days 00:00:03.620000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.610000,0 days 00:00:03.630000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.620000,0 days 00:00:03.640000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.630000,0 days 00:00:03.650000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.640000,0 days 00:00:03.660000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.650000,0 days 00:00:03.670000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.660000,0 days 00:00:03.680000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.670000,0 days 00:00:03.690000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.680000,0 days 00:00:03.700000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:03.690000,0 days 00:00:03.710000,0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
